# Kepler Asteroseismic Data
# KASOC Corrected data, by Rasmus Handberg
# Created on 2014-09-09
# KIC:       5289571
# KOI:       0
# Version:   1 (Q0-Q3)
# Unique ID: 7683507
# Periods:   None
# 
# Column 1: Time (truncated barycentric julian date)
# Column 2: Relative flux (ppm)
# Column 3: Flux error (ppm)
#---------------------------
  54955.1736030   1.1849997128121624e+03   8.0602830709263526e+02
  54955.1940376   1.2652037878557730e+03   8.0633078512734005e+02
  54955.2144721   1.2583070611087433e+03   8.0663751801037608e+02
  54955.2349067   1.2404855935239657e+03   8.0701221341591588e+02
  54955.2553414   1.2297460874277633e+03   8.0740953574916750e+02
  54955.2757759   1.1300251021071351e+03   8.0779750932163677e+02
  54955.2962105   1.0622367693453593e+03   8.0817646025288593e+02
  54955.3166451   9.6558628103893261e+02   8.0854669966847393e+02
  54955.3370796   8.1490881073142953e+02   8.0890852455188974e+02
  54955.3575142   7.5372440725041122e+02   8.0926221853904883e+02
  54955.3779488   6.0939392641889970e+02   8.0960881786455718e+02
  54955.3983835   5.5322923433265282e+02   8.0995143481670709e+02
  54955.4188180   4.0074250048260927e+02   8.1030962752854248e+02
  54955.4392526   2.7247512321570969e+02   8.1067945039910774e+02
  54955.4596872   3.1146403411197457e+02   8.1104140469795880e+02
  54955.4801217   4.3350213736292886e+02   8.1137650596035371e+02
  54955.5005563   5.0445150786693205e+02   8.1168286486191460e+02
  54955.5209908   5.8669887169293668e+02   8.1198020673200381e+02
  54955.5414255   8.4128379353298760e+02   8.1227148040066254e+02
  54955.5618601   9.7822095367838813e+02   8.1255547847145431e+02
  54955.5822947   1.0432374727695760e+03   8.1283414092295914e+02
  54955.6027292   9.8974833984688541e+02   8.1310694437331642e+02
  54955.6231638   9.3025366262122770e+02   8.1335491305450842e+02
  54955.6435984   8.3651321922961768e+02   8.1361093114353582e+02
  54955.6640329   7.4133607669324419e+02   8.1386839612685822e+02
  54955.6844676   5.6018331656138014e+02   8.1412194084991359e+02
  54955.7049022   5.3509871822798868e+02   8.1437102656133470e+02
  54955.7253367   3.7180170910988687e+02   8.1461545646506568e+02
  54955.7457713   2.4485318011979729e+02   8.1485440338318483e+02
  54955.7662059   1.6171027529265913e+01   8.1508865004397262e+02
  54955.7866404  -7.2900803893327648e+01   8.1530056913316287e+02
  54955.8070750  -5.0099286281191091e+01   8.1550270127313604e+02
  54955.8275097   7.0206964530417082e+01   8.1571896979948610e+02
  54955.8479443   9.6665095656423006e+01   8.1593727351284497e+02
  54955.8683789   4.7754535332789061e+01   8.1615174733649587e+02
  54955.8888134   3.4741282088468495e+01   8.1634520822796026e+02
  54955.9092480  -2.6959573793727820e+01   8.1652962226625539e+02
  54955.9296826   1.3945184837371727e+02   8.1671088392782735e+02
  54955.9501171   2.3703638448679953e+02   8.1690030239487646e+02
  54955.9705518   4.8564149089802555e+02   8.1709767203365118e+02
  54955.9909864   5.6692551499604167e+02   8.1729203913021991e+02
  54956.0114209   6.8796349822797254e+02   8.1748290896723495e+02
  54956.0318555   9.3126677831789630e+02   8.1766521935458809e+02
  54956.0522901   1.2148438507049163e+03   8.1782840648723527e+02
  54956.0727247   1.2267298420090001e+03   8.1798896156935575e+02
  54956.0931592   1.2358021810647824e+03   8.1815224787564023e+02
  54956.1135939   1.1718828620468357e+03   8.1832871645923854e+02
  54956.1340285   1.1571894559976315e+03   8.1849718937077455e+02
  54956.1544630   1.1767568351714885e+03   8.1864750224030126e+02
  54956.1748976   1.0314218317981627e+03   8.1879548467774225e+02
  54956.1953322   7.8742647443097451e+02   8.1894119046229946e+02
  54956.2157667   5.8743067636490844e+02   8.1908467173106192e+02
  54956.2362013   4.3343288891772858e+02   8.1923601711976312e+02
  54956.2566360   1.7172433126932953e+02   8.1939556704995141e+02
  54956.2770705   7.0438651062154634e+01   8.1955520431458024e+02
  54956.2975051                     -Inf                     -Inf
  54956.3179397  -8.9526806755224612e+01   8.1991202085757720e+02
  54956.3383742  -2.1004973641880474e+02   8.2009340343417364e+02
  54956.3588088  -1.7418258999912783e+02   8.2027215727777582e+02
  54956.3792434  -2.1098030804922450e+02   8.2044833912362833e+02
  54956.3996781  -5.1951740971833971e+01   8.2053548283232954e+02
  54956.4201126   6.4203510730553859e+01   8.2068148576419810e+02
  54956.4405472   2.6243522969937595e+02   8.2082542505038646e+02
  54956.4609818   2.9026450350944089e+02   8.2099319255298849e+02
  54956.4814163   3.1946464152698974e+02   8.2117562431174213e+02
  54956.5018509   2.9168655924438622e+02   8.2137523111051883e+02
  54956.5222854   4.1429283632155034e+02   8.2157744997213297e+02
  54956.5427201   3.8291001252299674e+02   8.2178888873754499e+02
  54956.5631547   5.6082668105972289e+02   8.2199786718342682e+02
  54956.5835893   6.6252062672411682e+02   8.2220440771595770e+02
  54956.6040238   6.4606525993515800e+02   8.2240818516444153e+02
  54956.6244584   6.0891631751069929e+02   8.2260925460696558e+02
  54956.6448930   6.3456009212248250e+02   8.2280766966740998e+02
  54956.6653275   5.9056177696725774e+02   8.2300348256312725e+02
  54956.6857622   5.1137395517186769e+02   8.2319674415075701e+02
  54956.7061968   5.7504114866713257e+02   8.2338750397026217e+02
  54956.7266313   6.2243287423013885e+02   8.2357849987639986e+02
  54956.7470659   6.6300848755140862e+02   8.2377681676123643e+02
  54956.7675005   6.4553998520722189e+02   8.2397965974193721e+02
  54956.7879350   5.8219501589618085e+02   8.2416330458504592e+02
  54956.8083696   5.5159868121346096e+02   8.2434132325690075e+02
  54956.8288043   4.6060029470673669e+02   8.2451161797473765e+02
  54956.8492388   3.7398759052420519e+02   8.2467196982074654e+02
  54956.8696734   2.3582619386686156e+02   8.2482795035560321e+02
  54956.8901080   1.4600671624287463e+02   8.2498202287168499e+02
  54956.9105426   1.2871525916668958e+01   8.2513422216568677e+02
  54956.9309771  -2.1974059356277832e+02   8.2528811362263298e+02
  54956.9514117  -4.6249240965001712e+02   8.2544922661761632e+02
  54956.9718464  -7.8283955450486610e+02   8.2561106575868075e+02
  54956.9922809  -9.1403105754250817e+02   8.2577098396038537e+02
  54957.0127155  -9.5287835098767368e+02   8.2592901522165687e+02
  54957.0331501  -9.5794946012395246e+02   8.2608519274379319e+02
  54957.0535846  -9.8846320562351320e+02   8.2623954895371810e+02
  54957.0740192  -9.1786230899248972e+02   8.2639227763297458e+02
  54957.0944538  -9.0005023487116364e+02   8.2655054248733211e+02
  54957.1148884  -1.0135099911428025e+03   8.2672314384515835e+02
  54957.1353230  -1.0598720193690792e+03   8.2689557290490177e+02
  54957.1557576  -1.0304829576416319e+03   8.2706247909255592e+02
  54957.1761922  -8.3832072976464110e+02   8.2720909818146924e+02
  54957.1966267  -7.7009669051464334e+02   8.2735173144803969e+02
  54957.2170613  -6.2022334395406278e+02   8.2749277548601333e+02
  54957.2374959  -6.7882484906900413e+02   8.2763163702207919e+02
  54957.2579305  -6.3504907020928147e+02   8.2776409976834714e+02
  54957.2783651  -6.4232263432695277e+02   8.2788817835101474e+02
  54957.2987996  -5.0170025065832124e+02   8.2800759338112346e+02
  54957.3192343  -6.3281811870385945e+02   8.2809840010453900e+02
  54957.3396688  -6.3815525455634963e+02   8.2817806384858727e+02
  54957.3601034  -6.1283703250569749e+02   8.2824567187358241e+02
  54957.3805380  -5.4310725430706248e+02   8.2831079446537569e+02
  54957.4009726  -4.6564334824183982e+02   8.2837486075154891e+02
  54957.4214072  -4.0372996533577509e+02   8.2843825087639050e+02
  54957.4418417  -3.2826211434144881e+02   8.2846969571463433e+02
  54957.4622764  -2.4595775799962638e+02   8.2853263234465032e+02
  54957.4827109  -3.4733896969296740e+02   8.2859639166260104e+02
  54957.5031455  -5.1494864149381760e+02   8.2866564590109874e+02
  54957.5235800  -8.2329895425514724e+02   8.2874846367568693e+02
  54957.5440147  -1.0456187610425882e+03   8.2883043203720229e+02
  54957.5644493  -1.2662700719702214e+03   8.2891156398686542e+02
  54957.5848837  -1.3767162496141073e+03   8.2899187226191282e+02
  54957.6053184  -1.5346903452879701e+03   8.2907136934226253e+02
  54957.6257530  -1.4749453973913473e+03   8.2913614869075707e+02
  54957.6461876  -1.2651981080835651e+03   8.2919499488988333e+02
  54957.6666221  -1.2424950261139545e+03   8.2922354466388958e+02
  54957.6870568  -1.0511600689395716e+03   8.2927911875301129e+02
  54957.7074913  -8.8139402254416859e+02   8.2933397391674475e+02
  54957.7279258  -3.9717445382114749e+02   8.2938828996338987e+02
  54957.7483605   1.2517730987537945e+01   8.2944207480175498e+02
  54957.7687951   3.3645162129003484e+02   8.2949211227826379e+02
  54957.7892296   6.0493078284062915e+02   8.2952446838290507e+02
  54957.8096642   6.6690078575648567e+02   8.2953275729734003e+02
  54957.8300989   7.1398920030696365e+02   8.2953145983964794e+02
  54957.8505333   6.0952798056490565e+02   8.2950398831790108e+02
  54957.8709679   4.2697727128881979e+02   8.2945802249138103e+02
  54957.8914025   1.4223342729446921e+02   8.2940439740587124e+02
  54957.9118372  -1.5600909271096253e+02   8.2934982794699306e+02
  54957.9322717  -2.3876314174275936e+02   8.2927935616867819e+02
  54957.9527063  -5.0981222472135101e+02   8.2920243475113239e+02
  54957.9731409  -4.9473975959846149e+02   8.2912622722145227e+02
  54957.9935754  -5.1306924048222231e+02   8.2905072368742753e+02
  54958.0140100  -3.5194017351847242e+02   8.2897591443877297e+02
  54958.0344445  -3.2696829387934832e+02   8.2890876656160140e+02
  54958.0548792  -1.9495842676053866e+02   8.2885819535810572e+02
  54958.0753138  -1.2891759552535743e+02   8.2880947935605548e+02
  54958.0957484  -3.6053734632557344e+01   8.2876893173745214e+02
  54958.1161829   2.2721356148780458e+01   8.2874649238597453e+02
  54958.1366175   1.5583549963538167e+02   8.2872425383406255e+02
  54958.1570521   3.1971953436515935e+02   8.2871196645465295e+02
  54958.1774866   5.6504517949163005e+02   8.2871747250885335e+02
  54958.1979213   5.7332897261663800e+02   8.2872547054591712e+02
  54958.2183559   5.6978292849363402e+02   8.2873339827056679e+02
  54958.2387903   4.8520363229020978e+02   8.2874125660594177e+02
  54958.2592250   5.2495728738999321e+02   8.2874904645909123e+02
  54958.2796596   3.4413301592373102e+02   8.2875883781814093e+02
  54958.3000941   1.4989335779014289e+02   8.2877302003021248e+02
  54958.3205287   1.1470582796579976e+02   8.2878948514100375e+02
  54958.3409634   2.6931318261036452e+01   8.2880580922300896e+02
  54958.3613979  -6.5880152060882040e+01   8.2881960969503336e+02
  54958.3818324  -1.8430591382678773e+02   8.2883091870497492e+02
  54958.4022671  -2.6280939865785945e+02   8.2883653727029548e+02
  54958.4227017  -3.2429818058987701e+02   8.2883653727029548e+02
  54958.4431362  -2.5054725709305893e+02   8.2883653727029548e+02
  54958.4635708  -2.7028138038309726e+02   8.2883653727029548e+02
  54958.4840055  -3.5044659395144782e+02   8.2883653727029548e+02
  54958.5044399  -2.2533589972817401e+02   8.2883653727029548e+02
  54958.5248745  -1.8810909043376344e+02   8.2883653727029548e+02
  54958.5453092  -2.3017144087389420e+02   8.2883653727029548e+02
  54958.5657437  -2.6433707170936407e+02   8.2883653727029548e+02
  54958.5861783  -3.1650970581320604e+02   8.2883653727029548e+02
  54958.6066129  -3.2624035909023519e+02   8.2883653727029548e+02
  54958.6270474  -1.2627153517774659e+02   8.2883653727029548e+02
  54958.6474821  -9.8599866105830714e+01   8.2883653727029548e+02
  54958.6679166  -1.7253756285562361e+02   8.2883653727029548e+02
  54958.6883513  -1.9205056787441333e+02   8.2883653727029548e+02
  54958.7087859  -2.2668647608070637e+02   8.2883653727029548e+02
  54958.7292204  -2.2249534345086806e+02   8.2883653727029548e+02
  54958.7496549  -2.9930336775418897e+02   8.2883653727029548e+02
  54958.7700896  -4.2275956638360145e+02   8.2883653727029548e+02
  54958.7905241  -6.1854080059475791e+02   8.2883653727029548e+02
  54958.8109587  -7.4587813548487873e+02   8.2883653727029548e+02
  54958.8313934  -8.5091020817140702e+02   8.2883653727029548e+02
  54958.8518279  -9.6326204730889935e+02   8.2883653727029548e+02
  54958.8722624  -1.0025018774463268e+03   8.2883653727029548e+02
  54958.8926970  -7.8846517731367976e+02   8.2883653727029548e+02
  54958.9131316  -6.3935367230072427e+02   8.2883653727029548e+02
  54958.9335662  -4.1252273623648694e+02   8.2883653727029548e+02
  54958.9540008  -3.1350879225622299e+02   8.2883653727029548e+02
  54958.9744355  -7.9251161737570186e+01   8.2883653727029548e+02
  54958.9948699  -1.1245726931896627e+01   8.2883653727029548e+02
  54959.0153045   1.1920534592357868e+02   8.2883653727029548e+02
  54959.0357390   7.9314809701580558e+01   8.2884189340327464e+02
  54959.0561737   2.5980146807458306e+02   8.2883704619484683e+02
  54959.0766083   3.4825604723054403e+02   8.2882870940900898e+02
  54959.0970428   6.8535984592732473e+02   8.2882044209638650e+02
  54959.1174774   7.2303930830175386e+02   8.2881924508028226e+02
  54959.1379120   8.6766772332169671e+02   8.2882281371081388e+02
  54959.1583466   9.9988368503844958e+02   8.2882635296990077e+02
  54959.1787811   9.4907099518248833e+02   8.2883333114585912e+02
  54959.1992158   1.0760245262928513e+03   8.2883444982461924e+02
  54959.2196504   9.5465015830598077e+02   8.2882636081874523e+02
  54959.2400848   7.5956237112584370e+02   8.2881833731089455e+02
  54959.2605195                     -Inf                     -Inf
  54959.2809541   3.1888316012107509e+02   8.2880248363273165e+02
  54959.3013886  -3.0288799798161570e+01   8.2879465191571921e+02
  54959.3218232  -3.0986731887039377e+02   8.2878688260282638e+02
  54959.3422579  -5.3818231109681312e+02   8.2877917495114707e+02
  54959.3626923  -6.4526443857793049e+02   8.2877152822952041e+02
  54959.3831269  -6.0753939099134072e+02   8.2876394171830043e+02
  54959.4035616  -5.3397275891264860e+02   8.2875641470912899e+02
  54959.4239962  -2.3748525489486471e+02   8.2874551362493924e+02
  54959.4444307  -8.3251268418460540e+01   8.2873127785182066e+02
  54959.4648653  -1.3051906338223949e+02   8.2871715243353242e+02
  54959.4852999  -7.0944431431185791e+01   8.2870992232521621e+02
  54959.5057344  -9.2879900101761052e+01   8.2870274783311777e+02
  54959.5261690  -2.2309225397365572e+02   8.2868889408637574e+02
  54959.5466035  -3.5511468064342023e+02   8.2866514041480139e+02
  54959.5670382  -5.3534172169988904e+02   8.2864156737951282e+02
  54959.5874728  -6.1891623157095398e+02   8.2863143165897122e+02
  54959.6079073  -7.0445001744912088e+02   8.2863322779400187e+02
  54959.6283419  -7.1016803928469767e+02   8.2864125134106166e+02
  54959.6487765  -6.5575926126371087e+02   8.2865839602952678e+02
  54959.6692111  -5.6683261290146891e+02   8.2869082929484659e+02
  54959.6896456  -5.9376594886462181e+02   8.2872445906204132e+02
  54959.7100803  -6.4213647705990695e+02   8.2875497508625710e+02
  54959.7305148  -6.6871779816080061e+02   8.2877144707177388e+02
  54959.7509493  -7.8972665076526562e+02   8.2877878546971533e+02
  54959.7713840  -9.2194472423279274e+02   8.2877998921320398e+02
  54959.7918186  -1.1574787480895798e+03   8.2876971822029634e+02
  54959.8122531  -1.3022313050459200e+03   8.2875632622652608e+02
  54959.8326876  -1.4583536042274136e+03   8.2874621539656232e+02
  54959.8531223  -1.6089829853219717e+03   8.2874751933896505e+02
  54959.8735568  -1.6788982589192037e+03   8.2875478542519841e+02
  54959.8939914  -1.6762741755007582e+03   8.2876656762766265e+02
  54959.9144261  -1.6235257566168393e+03   8.2877826567153795e+02
  54959.9348607  -1.4991612375508944e+03   8.2878988045531423e+02
  54959.9552951  -1.3065441407187350e+03   8.2880141286473770e+02
  54959.9757297  -1.3474495673191366e+03   8.2882571799950927e+02
  54959.9961644  -1.3412892127590003e+03   8.2885437316711784e+02
  54960.0165990  -1.2372791955780338e+03   8.2888282724583075e+02
  54960.0370335  -1.1877969948717036e+03   8.2891108234497244e+02
  54960.0574682  -1.0987834307244482e+03   8.2893914054446827e+02
  54960.0779027  -9.0982754759183490e+02   8.2897671023159580e+02
  54960.0983372  -6.6283179832005158e+02   8.2901753276155989e+02
  54960.1187718  -4.5437227621925035e+02   8.2906144071600886e+02
  54960.1392065  -3.3667844842955043e+02   8.2910745907899025e+02
  54960.1596411  -1.3728726122075318e+02   8.2915316224770481e+02
  54960.1800755  -1.4950225947885087e+02   8.2919855344939720e+02
  54960.2005102  -1.3430554222038094e+02   8.2924363586740481e+02
  54960.2209448  -2.7287861280433924e+02   8.2928841264190032e+02
  54960.2413793  -5.5625977339712756e+02   8.2932790159121146e+02
  54960.2618139  -6.2903465337105229e+02   8.2936568578131039e+02
  54960.2822486  -8.5707126162493091e+02   8.2939470369586957e+02
  54960.3026830  -1.1343716630890510e+03   8.2940749359374729e+02
  54960.3231176  -1.3927078140336669e+03   8.2941061662908282e+02
  54960.3435523  -1.6539188014113026e+03   8.2940489450671862e+02
  54960.3639868  -1.8906041544548557e+03   8.2938625636607935e+02
  54960.3844214  -2.0561649978071418e+03   8.2935529459138615e+02
  54960.4048559  -1.9947801748843031e+03   8.2932453651257902e+02
  54960.4252905  -1.9978717500970245e+03   8.2929433103023905e+02
  54960.4457251  -1.7687391433034438e+03   8.2927935600760429e+02
  54960.4661597  -1.6783443633926477e+03   8.2927312845418714e+02
  54960.4865944  -1.7554957181669106e+03   8.2926073410397169e+02
  54960.5070288  -1.7757583044972769e+03   8.2924842010610769e+02
  54960.5274634  -1.5312981115442881e+03   8.2923618568173572e+02
  54960.5478979  -1.2970535985816766e+03   8.2921437971217722e+02
  54960.5683326  -9.7843576295386652e+02   8.2918230601158405e+02
  54960.5887672  -6.6254086276307248e+02   8.2914669199743082e+02
  54960.6092018  -4.3940991115631880e+02   8.2911054735404730e+02
  54960.6296363  -1.9233447851652042e+02   8.2907463256531173e+02
  54960.6500709   9.0656758895413248e+00   8.2903949893859431e+02
  54960.6705055   3.0057520795656600e+01   8.2900403558111600e+02
  54960.6909400   1.3187135012371343e+02   8.2895293534969551e+02
  54960.7113747   2.9704235027616653e+02   8.2889548803097034e+02
  54960.7318092   4.6570985852989463e+02   8.2883840031987427e+02
  54960.7522437   5.3447962454811204e+02   8.2878166885034511e+02
  54960.7726783   7.6417664320449501e+02   8.2872171941470606e+02
  54960.7931130   8.5152608767913307e+02   8.2865724233626850e+02
  54960.8135475   8.6923139530825642e+02   8.2858581689787627e+02
  54960.8339820   7.1564116732392154e+02   8.2852215601874116e+02
  54960.8544167   6.4821348894694711e+02   8.2846374056336083e+02
  54960.8748512   6.6017411786067908e+02   8.2841570372275351e+02
  54960.8952858   6.5211909331153174e+02   8.2838333621916252e+02
  54960.9157204   9.8432780258295156e+02   8.2835188900567550e+02
  54960.9361550   1.0450221942810422e+03   8.2832418500862457e+02
  54960.9565895   1.1994589464141559e+03   8.2830645807103076e+02
  54960.9770241   1.1190585919056416e+03   8.2828141547846042e+02
  54960.9974588   1.1204106775817290e+03   8.2825165473520474e+02
  54961.0178933   1.0693544216624496e+03   8.2822207246717096e+02
  54961.0383279   1.1827182054660045e+03   8.2819750674569661e+02
  54961.0587623   1.2200228518655099e+03   8.2818823524998209e+02
  54961.0791970   1.1790204720221186e+03   8.2818925672387593e+02
  54961.0996316   1.2348680948093272e+03   8.2819117501338792e+02
  54961.1200662   1.1948097449427930e+03   8.2818719681358368e+02
  54961.1405008   1.0821190708278916e+03   8.2817696051694270e+02
  54961.1609353   8.5842723277562709e+02   8.2816678434539222e+02
  54961.1813699   6.5868702031490761e+02   8.2815666777074694e+02
  54961.2018044   4.8109599486401146e+02   8.2814879973568770e+02
  54961.2222391   4.8126591251174136e+02   8.2814097751160386e+02
  54961.2426737   5.2865355474152057e+02   8.2813320069956137e+02
  54961.2631081   5.0614033567919489e+02   8.2812947089834597e+02
  54961.2835428   6.2453217675351175e+02   8.2813151190422138e+02
  54961.3039774   7.0451565279383567e+02   8.2812780842933057e+02
  54961.3244119   8.2298742340269905e+02   8.2811156057769358e+02
  54961.3448466                     -Inf                     -Inf
  54961.3652811   7.4305680287412019e+02   8.2806408112848715e+02
  54961.3857157   6.3703780403256974e+02   8.2804054401888766e+02
  54961.4061503   5.3290550785844994e+02   8.2801714045317237e+02
  54961.4265849   5.1409226946552701e+02   8.2798989527040794e+02
  54961.4470195   5.3651067201476724e+02   8.2796168674591036e+02
  54961.4674540   4.7035761759994796e+02   8.2793363691915943e+02
  54961.4878885   5.2269208290289805e+02   8.2790525461727316e+02
  54961.5083232   6.4538115514123365e+02   8.2786294540744882e+02
  54961.5287578   7.9897816542340297e+02   8.2781494824964784e+02
  54961.5491923   9.4005323505275123e+02   8.2776721811358698e+02
  54961.5696269   8.0118962705033607e+02   8.2772120617449343e+02
  54961.5900615   9.4250475887958100e+02   8.2768830794011990e+02
  54961.6104960   8.3670585468587080e+02   8.2766120221478945e+02
  54961.6309306   8.8284803563021262e+02   8.2763522764877166e+02
  54961.6513653   8.2649697609582518e+02   8.2761322189474402e+02
  54961.6717998   6.8374300717555241e+02   8.2760272382125277e+02
  54961.6922343   6.1292524427947194e+02   8.2759585941773901e+02
  54961.7126690   5.5172585277829535e+02   8.2758903237152322e+02
  54961.7331036   5.5676556763484268e+02   8.2758224237847560e+02
  54961.7535380   5.4501351326519125e+02   8.2757548913775850e+02
  54961.7739726   5.4677913887979378e+02   8.2756877235178183e+02
  54961.7944073                     -Inf                     -Inf
  54961.8148418   8.1970710623346929e+02   8.2755544696967024e+02
  54961.8352764   8.8305496656815308e+02   8.2754883779420516e+02
  54961.8557109   9.8743618208896328e+02   8.2754226391473719e+02
  54961.8761455   1.0889963241553780e+03   8.2753572504927433e+02
  54961.8965801   1.1203977063061200e+03   8.2752922091882078e+02
  54961.9170147   9.8851303008862249e+02   8.2752225463034358e+02
  54961.9374493   8.5597736794462696e+02   8.2751482984691859e+02
  54961.9578838   8.2351946965375510e+02   8.2751113214804946e+02
  54961.9783184   7.5494581960189316e+02   8.2750475264222143e+02
  54961.9987529   7.9182401704991355e+02   8.2749939073440191e+02
  54962.0191876   7.7997564948151239e+02   8.2749405689939817e+02
  54962.0396222   7.4592199035072861e+02   8.2748875091731850e+02
  54962.0600566   7.5926325065367450e+02   8.2748347257056230e+02
  54962.0804913   6.8090035931489547e+02   8.2747822164378942e+02
  54962.1009259   5.7511659271880512e+02   8.2746786790210615e+02
  54962.1213605   6.2106728023847427e+02   8.2744548244282839e+02
  54962.1417949   2.9608812741543920e+02   8.2742213317969220e+02
