frequency,power
0.004626729861481996,1821.5386141164925
0.009253459722963993,583.4837879032204
0.01388018958444599,3671.3744187686925
0.018506919445927986,2400.6350068709226
0.023133649307409982,1564.7006249840038
0.02776037916889198,5433.523980565324
0.03238710903037398,5905.342029656025
0.03701383889185597,4442.495662410599
0.041640568753337964,2979.1009126734866
0.04626729861481996,3393.6008726832324
0.050894028476301964,694.8982134372276
0.05552075833778396,579.0739050322528
0.06014748819926595,12573.467643470776
0.06477421806074794,25990.739414491258
0.06940094792222995,4217.054010702403
0.07402767778371194,4603.96544731887
0.07865440764519394,315.90205921658276
0.08328113750667593,7388.1575005115865
0.08790786736815792,1375.3121242189209
0.09253459722963993,10041.124657323053
0.09716132709112192,9265.617217827406
0.10178805695260391,1759.5883214460775
0.10641478681408592,10057.887589169297
0.11104151667556791,31318.03538382129
0.1156682465370499,7854.498227774368
0.1202949763985319,7105.45996145191
0.12492170626001389,22308.892580099637
0.1295484361214959,8737.6150743857
0.1341751659829779,11865.406605292377
0.1388018958444599,17877.639285235142
0.1434286257059419,1708.5962298491038
0.14805535556742389,45.620203286686134
0.15268208542890588,8814.419862819257
0.15730881529038787,22238.009069991487
0.16193554515186986,7153.745378287033
0.16656227501335186,3754.9243521156327
0.17118900487483385,19461.733496793786
0.17581573473631587,5500.739307274312
0.18044246459779786,29731.956692532312
0.18506919445927986,74420.67315152293
0.18969592432076185,23815.174998971732
0.19432265418224384,5845.388760598904
0.19894938404372584,9164.192211888452
0.20357611390520783,3170.0286732419477
0.20820284376668985,12126.321755660278
0.21282957362817184,17589.71796765848
0.21745630348965383,17112.973675926707
0.22208303335113583,20377.42866599433
0.22670976321261782,10378.082738651705
0.2313364930740998,53928.30494968511
0.2359632229355818,4358.747893639126
0.2405899527970638,5047.527391605311
0.2452166826585458,6284.0113474809295
0.2498434125200278,57408.87804260791
0.25447014238150983,42828.87747414196
0.25909687224299177,37946.41132332385
0.2637236021044738,32351.84299826299
0.2683503319659558,49588.664359272945
0.2729770618274378,8049.036399128453
0.2776037916889198,36040.09872126779
0.2822305215504018,111994.39336064327
0.2868572514118838,121346.47128199779
0.2914839812733658,27599.87859994046
0.29611071113484777,32701.70249601759
0.30073744099632976,40059.45341049571
0.30536417085781176,38921.766472046205
0.30999090071929375,181642.2435593943
0.31461763058077574,425226.29058996274
0.31924436044225774,55411.8776443215
0.32387109030373973,90801.9947124361
0.3284978201652217,49666.02827471732
0.3331245500267037,80222.6315041719
0.3377512798881857,194764.27142317785
0.34237800974966776,477345.4282028585
0.34700473961114975,537815.4797601794
0.35163146947263174,62386.91720030353
0.35625819933411373,72564.8763115432
0.3608849291955957,46773.753881878714
0.3655116590570777,15628.824650683062
0.3701383889185597,144962.96513898438
0.3747651187800417,236315.0396772485
0.3793918486415237,132286.00641258768
0.3840185785030057,21982.00955120901
0.3886453083644877,11703.380484146968
0.3932720382259697,68190.3790197286
0.39789876808745167,73229.24778131317
0.40252549794893366,88147.24794120467
0.40715222781041566,158001.54509054555
0.4117789576718977,13297.528594871335
0.4164056875333797,104219.31105750246
0.4210324173948617,116181.26664067584
0.4256591472563437,6010.272553574341
0.4302858771178257,34258.65991967651
0.43491260697930767,130243.37335515265
0.43953933684078966,25573.511738211768
0.44416606670227166,186542.8265146322
0.44879279656375365,191518.5711207647
0.45341952642523564,89644.21013736814
0.45804625628671763,389895.49715290475
0.4626729861481996,57066.005133776096
0.4672997160096816,84234.78418778726
0.4719264458711636,79539.65166807506
0.4765531757326456,54385.56167760844
0.4811799055941276,16994.662281555342
0.4858066354556096,310784.0837286093
0.49043336531709164,189108.42824917444
0.49506009517857363,51756.58705460113
0.4996868250400556,226968.81079127613
0.5043135549015376,48665.99708090695
0.5089402847630197,96943.25237855117
0.5135670146245016,72564.05410171789
0.5181937444859837,29256.42058559258
0.5228204743474657,2522.3563547711037
0.5274472042089476,39079.24318995091
0.5320739340704297,40805.18229336844
0.5367006639319116,11623.502866564253
0.5413273937933937,47996.60047294954
0.5459541236548756,12987.985716298273
0.5505808535163577,10570.622179898155
0.5552075833778396,3765.135636243311
0.5598343132393216,51409.138100966775
0.5644610431008036,96107.90749702114
0.5690877729622856,10702.470347402535
0.5737145028237676,16601.54418112358
0.5783412326852496,12161.171725611068
0.5829679625467316,5046.361079707401
0.5875946924082136,22185.078674201974
0.5922214222696955,98813.51807975184
0.5968481521311776,95478.33111967612
0.6014748819926596,8892.659104220184
0.6061016118541416,7171.383501895446
0.6107283417156236,18018.86280855974
0.6153550715771056,57097.134404138254
0.6199818014385876,50503.472299682006
0.6246085313000695,194218.31873392808
0.6292352611615516,164615.46606596926
0.6338619910230335,103618.01949962717
0.6384887208845156,41735.707243143144
0.6431154507459975,23685.118825511345
0.6477421806074796,52149.57787895266
0.6523689104689615,52250.91027819191
0.6569956403304436,79688.4728600745
0.6616223701919255,197883.85505715507
0.6662491000534075,255153.86582354014
0.6708758299148895,56180.1173754229
0.6755025597763715,77971.28950016336
0.6801292896378536,70997.71680059336
