time,time_raw,flux
54961.0796399,54961.0796399,-1202.4149021333235
54961.1000745,54961.1000745,-834.8901561326046
54961.1205091,54961.1205091,-611.0099326761032
54961.1409438,54961.1409438,-271.24839990450005
54961.1613784,54961.1613784,-64.7368489747126
54961.181813,54961.181813,98.09538369031554
54961.2022475,54961.2022475,406.70999917745473
54961.2226823,54961.2226823,374.4727492576485
54961.2431169,54961.2431169,102.45178415739727
54961.2635514,54961.2635514,-421.4275332512955
54961.2839861,54961.2839861,-810.2279117352824
54961.3044208,54961.3044208,-608.2725192708191
54961.3248553,54961.3248553,-284.59258898707833
54961.3452886,54961.3452886,-236.90313849239664
54961.3657247,54961.3657247,-189.21460035601663
54961.3861593,54961.3861593,-149.14153510303348
54961.4065939,54961.4065939,-411.4400716699413
54961.4270285,54961.4270285,-628.5680271881056
54961.4474632,54961.4474632,-513.5078150254946
54961.4678978,54961.4678978,-490.23122055955037
54961.4883323,54961.4883323,-490.128656320145
54961.508767,54961.508767,-193.3585878118198
54961.5292017,54961.5292017,-217.6168308991522
54961.5496362,54961.5496362,-108.76947717206114
54961.5700709,54961.5700709,38.97702443576023
54961.5905055,54961.5905055,-391.5387680203223
54961.6109401,54961.6109401,22.39295177447778
54961.6313747,54961.6313747,-248.3178516020853
54961.6518094,54961.6518094,-430.1970899401572
54961.672244,54961.672244,-218.44649092066481
54961.6926786,54961.6926786,-8.219460183747174
54961.7131133,54961.7131133,204.27464017612473
54961.7335479,54961.7335479,475.8104521257851
54961.7539824,54961.7539824,623.1227233065424
54961.7744171,54961.7744171,656.1149140456915
54961.7948504,54961.7948504,333.69324518484143
54961.8152863,54961.8152863,11.272666541182275
54961.8357209,54961.8357209,-403.8399664820627
54961.8561556,54961.8561556,-808.3700796567298
54961.8765902,54961.8765902,-896.383514194263
54961.8970248,54961.8970248,-625.7358853805431
54961.9174594,54961.9174594,-484.8738565616941
54961.9378941,54961.9378941,-56.07282746868634
54961.9583287,54961.9583287,137.9863225115688
54961.9787633,54961.9787633,273.0642911225312
54961.9991978,54961.9991978,-237.4487734821004
54962.0196326,54962.0196326,-297.3236546992415
54962.0400672,54962.0400672,-743.4467821597209
54962.0605017,54962.0605017,-845.7011364063577
54962.0809364,54962.0809364,-1046.5330299840857
54962.1013711,54962.1013711,-1045.1037816244698
54962.1218057,54962.1218057,-854.7165795796509
