frequency,linewidth,height,snr,AIC,amplitude
34.03422486106065,0.02347341489189468,4.270063450494119,3.442082084982107,4.5068554026584025,0.5611516419862767
41.3444580421958,0.019372421911644004,5.136724341312469,3.7798320086725674,26.240065793426766,0.5591264351966133
43.301564773600965,0.0045934311399050305,8.602566239573989,3.0612485743762705,6.230483516723325,0.3523364336994455
44.23616420561951,0.05149317493305962,5.470611019542362,6.7301585577503,42.18765904154861,0.9407358385975547
46.651317193310994,0.06716214933018153,2.494355954704743,3.3911202419261373,15.319515472481726,0.7254649651827998
47.322193023225296,0.07299342560981163,8.674485329193395,13.101758953255477,229.89765266187896,1.4103882060330772
49.168258237954994,0.06130793777227632,4.9969589676771955,6.704062705405929,41.85045887006709,0.981038795281368
49.950175584544766,0.08844557337923241,8.874509210603428,14.835276443965371,269.4920141720868,1.5703091434384528
53.235153786194104,0.13791983820531895,13.694603765758755,29.502180047638195,784.7559273288498,2.435920113312407
55.2709149252444,0.07299342560981163,18.748197743398233,29.41860158849474,536.1273486812788,2.073464346325054
56.14074013920225,0.05542838565710267,30.419585486998916,42.34051635755183,761.4264196603908,2.301535601878609
59.37019758251385,0.12658632073794418,34.29558877459919,73.93136164500363,2559.8711417559825,3.6930692937057006
61.42446564101006,0.06716214933018153,31.044859246510942,47.819525139053134,883.047545503272,2.5593641182367324
62.25727701607609,0.06130793777227632,41.61780427109205,62.015796179251296,1225.9675860909556,2.8312151397354466
64.72795076210531,0.033595951869513495,2.9290368448720407,2.794909552373048,19.214185168137192,0.556007729306806
65.03794166282432,0.017307607470747905,4.6376107849438,3.2011482500301094,25.827917724200233,0.5021582515920524
65.18599701839162,0.0045934311399050305,12.560804413767979,4.554380560694918,4.128501527120534,0.4257476584380367
65.315545454513,0.02551146711068378,17.510064581871415,15.809573053545687,240.01092547206645,1.1846403679589013
65.56076213717134,0.033595951869513495,25.51870827588177,27.10573621270758,580.5071283565485,1.6411480276123693
65.75045806149194,0.013142728042639149,8.739202919367402,5.390660196123832,18.882095720378857,0.6006944353132602
65.83836592886001,0.006770731751857441,7.886111610876492,3.4222270822121788,5.1678575817422825,0.4095662860407892
65.91239360664366,0.0045934311399050305,11.00917633234516,3.965799855491167,8.837490656653245,0.39858500419095
66.02806185318062,0.019372421911644004,3.7504812250265527,2.7171163300572783,20.69237807908212,0.4777606684616582
67.5178688685765,0.06716214933018153,4.613688065048164,6.4663686378733445,64.80155566087342,0.9866459634778502
68.42470792142618,0.11520682688626604,13.49482022193598,26.443603395221583,722.2067553210873,2.21002708154234
71.75132669182882,0.26039362910589303,5.495201914930509,15.771355791342794,529.6746840595588,2.1202249504274624
73.9582768357538,0.1056852277595065,6.236611475068864,11.244098899295523,250.70447583758505,1.438985523671075
74.82810204971165,0.07299342560981163,6.808565865480887,10.160899397312752,172.63275288407021,1.2495240823316354
77.66428745479763,0.021427346710126697,3.5673648677326417,2.7175082951897362,15.505607897910522,0.49004154480693224
77.97890508537813,0.015231603959937307,4.246620110248292,2.73001212075896,6.337500103822094,0.45078500575057145
78.10382679163803,0.017307607470747905,14.820185251830646,10.835604329851886,95.38455404240813,0.897677357715307
79.71855551329384,0.021427346710126697,3.8981070786658525,2.9825251304425513,7.722811135849042,0.5122547770960185
80.31077693556301,0.08073618493520332,3.6163403700905663,5.5133544631134574,85.80152367153642,0.9577313373404539
81.00015968492323,0.08073618493520332,2.3134030285950598,3.4497631875447468,21.983309661009116,0.7660104565283574
82.8924921982677,0.011038714052183955,4.317218355309458,2.3475550487278825,3.494618637523672,0.3869333696938187
83.61888878651973,0.017307607470747905,4.195896304656624,2.881930026655783,2.737297215113358,0.47764565143815807
84.26663096712664,0.06716214933018153,1.587582369723627,2.110586888625455,3.990054943729774,0.5787691354512474
