frequency,power
0.009253459722963993,583.4837879032203
0.018506919445927986,2400.6350068709207
0.02776037916889198,5433.523980565322
0.03701383889185597,4442.495662410598
0.046267298614819964,3393.600872683236
0.05552075833778396,579.0739050322518
0.06477421806074796,25990.739414491258
0.07402767778371194,4603.965447318875
0.08328113750667593,7388.157500511584
0.09253459722963991,10041.124657323047
0.10178805695260393,1759.5883214460791
0.11104151667556791,31318.035383821272
0.1202949763985319,7105.459961451909
0.12954843612149589,8737.615074385705
0.1388018958444599,17877.639285235142
0.14805535556742389,45.62020328668633
0.15730881529038787,22238.009069991473
0.16656227501335186,3754.9243521156327
0.17581573473631584,5500.739307274315
0.18506919445927986,74420.67315152292
0.19432265418224384,5845.388760598896
0.20357611390520783,3170.0286732419454
0.21282957362817184,17589.717967658467
0.22208303335113583,20377.428665994325
0.2313364930740998,53928.30494968511
0.2405899527970638,5047.527391605306
0.24984341252002779,57408.878042607896
0.2590968722429918,37946.411323323824
0.2683503319659558,49588.664359272945
0.2776037916889198,36040.09872126776
0.2868572514118838,121346.47128199767
0.29611071113484777,32701.702496017562
0.30536417085781176,38921.76647204616
0.31461763058077574,425226.2905899621
0.32387109030373973,90801.99471243598
0.3331245500267037,80222.6315041718
0.3423780097496677,477345.42820285744
0.35163146947263174,62386.91720030341
0.3608849291955957,46773.753881878605
0.3701383889185597,144962.965138984
0.3793918486415237,132286.0064125874
0.3886453083644877,11703.380484146946
0.39789876808745167,73229.24778131295
0.40715222781041566,158001.54509054523
0.4164056875333797,104219.31105750223
0.4256591472563437,6010.272553574318
0.43491260697930767,130243.37335515225
0.44416606670227166,186542.8265146315
0.45341952642523564,89644.21013736777
0.4626729861481996,57066.005133775834
0.4719264458711636,79539.65166807469
0.4811799055941276,16994.662281555284
0.4904333653170916,189108.42824917362
0.4996868250400556,226968.81079127494
0.5089402847630197,96943.25237855068
0.5181937444859835,29256.4205855924
0.5274472042089476,39079.24318995064
0.5367006639319116,11623.502866564182
0.5459541236548756,12987.985716298168
0.5552075833778396,3765.1356362432884
0.5644610431008036,96107.90749702038
0.5737145028237676,16601.54418112344
0.5829679625467316,5046.361079707355
0.5922214222696955,98813.51807975101
0.6014748819926595,8892.659104220094
0.6107283417156235,18018.862808559563
0.6199818014385875,50503.47229968143
0.6292352611615515,164615.46606596754
0.6384887208845155,41735.70724314268
0.6477421806074795,52149.57787895202
0.6569956403304434,79688.47286007355
0.6662491000534074,255153.86582353694
0.6755025597763714,77971.28950016237
0.6847560194993355,106881.55493405889
0.6940094792222995,176920.310469015
0.7032629389452635,26858.773502038428
0.7125163986682275,214914.5764403221
0.7217698583911915,295252.3562564897
0.7310233181141554,194787.24363075758
0.7402767778371194,265672.0804578454
0.7495302375600834,206280.0354124882
0.7587836972830474,227799.1480651252
0.7680371570060114,296554.42079486366
0.7772906167289754,102501.93344647926
0.7865440764519394,170854.72153378706
0.7957975361749033,62967.96473053
0.8050509958978673,50872.69852548445
0.8143044556208313,157280.40996530475
0.8235579153437954,35507.933636464295
0.8328113750667594,74201.30910982242
0.8420648347897234,37635.235529602905
0.8513182945126874,106755.71925068318
0.8605717542356514,95780.32805724352
0.8698252139586153,109913.79813372459
0.8790786736815793,102201.42463444734
0.8883321334045433,81495.30244635296
0.8975855931275073,112617.64430923437
