frequency,linewidth,height,snr,AIC,amplitude
25.730442100270718,0.011257546597246204,5.668609433019952,3.422443663293116,9.650996706666774,0.44774947011182215
26.30896381772834,0.009455330538147795,4.767404280207387,2.6051165873370223,3.084274040433229,0.376317387520546
26.438836040014746,0.013046795975195542,8.404551602692315,5.588796244805467,51.467882588200155,0.5869270774749334
28.804084694382304,0.0076373968123218915,12.000167406960381,6.1394870767300045,29.457901737870998,0.5365883835041624
29.744674425486874,0.0039345533842712575,16.91158741403734,6.222904804962006,11.746079275791999,0.4572090780067356
30.00835439194715,0.014825019353414667,4.815433445901404,3.3300914342321066,10.568720889699762,0.4735766305829866
30.11067796102129,0.011257546597246204,7.002133945889606,4.272029529711621,29.87255857688433,0.4976362630244996
30.236614661420226,0.0039345533842712575,9.851351710619255,3.5292448478767615,5.05788735592796,0.34895591934616543
30.756103550565847,0.09542311972986146,4.752118632504509,8.689051977977508,221.9746324753214,1.193563086523781
32.637283012774986,0.013046795975195542,11.156757898143164,7.523750838510263,30.659581985644763,0.6762322462426837
32.88522089168539,0.030495716823876452,14.274969928997814,15.186160827474215,208.29710551086464,1.1694508139230633
33.16070742380808,0.018353826790146605,15.259349960859002,12.491616259004912,102.01398736806004,0.9380074061788926
33.42438739026835,0.00579954389581082,24.14382589046716,11.074345172385991,57.66833454232983,0.663246400321912
33.743164663153166,0.00579954389581082,23.19623323386596,10.618624668274514,51.17747550443164,0.6501006342049434
34.07374850170038,0.0039345533842712575,43.8775918859654,16.926126233791212,115.38104036511504,0.7364513279952215
34.24691146474892,0.011257546597246204,17.352776578985985,11.073688332406935,113.70615121928859,0.783395911340665
34.39646129647265,0.016593658612147053,5.468413695512703,4.0363928858000815,24.225221678774687,0.5339206191985225
34.85691735730627,0.06584314920564492,20.346251003726554,32.934175409239444,891.095637793107,2.051504304604678
35.419696987214024,0.045793810486012984,3.8070553801907225,4.6913503610903025,28.928956010582624,0.7400702132091174
35.84473335106044,0.00579954389581082,12.503341944491336,5.551175807195371,12.084703280488611,0.4772928302320367
36.55312729080447,0.021852124523225366,10.694051467719133,9.422566910909518,62.711026818586106,0.8568265290140649
36.90732426067649,0.0076373968123218915,81.41983079204488,45.799071297346416,334.7112493357272,1.3976959665623823
37.194617358461564,0.030495716823876452,17.971397754324915,19.33781593873315,239.95529566575715,1.3121554470944965
37.505523587571446,0.00579954389581082,70.46122036207092,34.07988517302443,274.1780550263793,1.1330444208567638
37.847913991781056,0.011257546597246204,12.664205413432073,7.9565861387925505,43.943106455379166,0.669246002964984
38.24933722430267,0.0039345533842712575,28.50950342366155,10.765416544949137,54.87161479530914,0.5936322462449869
38.35953183715174,0.011257546597246204,4.294601931775853,2.5574805416237605,7.939232134267513,0.38972500432651436
38.41856466546375,0.0039345533842712575,18.571555101298753,6.865480062731069,10.530897319884389,0.4791227502984571
38.62321180361202,0.013046795975195542,56.12836473030522,41.004103984804715,520.8000088114932,1.5167641897065243
38.733406416461094,0.0039345533842712575,58.822660524252655,23.023111047438263,80.35440721722262,0.8526974991255413
38.94198907649683,0.009455330538147795,12.524178117799982,7.179071785534775,9.300928700708027,0.6099411184933171
39.32373469958111,0.0724606282936211,16.928649772682807,28.54712910945026,948.4673317898414,1.963076138435931
39.984902376675535,0.045793810486012984,2.4962171777677953,3.012401633591008,7.0368089229014,0.5992658249060198
40.52013335337102,0.0076373968123218915,12.104635254913418,6.1955935977117615,20.780575856733776,0.538918966073873
40.976653892317174,0.020106408736806934,9.679144191526644,8.125029910522816,66.62559520395007,0.7819170256110719
41.25607594632732,0.00579954389581082,5.250714306359394,2.2331406281716784,4.95790344033594,0.3093008052572544
41.433174431263325,0.018353826790146605,32.72541940178393,27.82131817936833,398.27638851920346,1.373665089924096
41.79524244491027,0.021852124523225366,42.09787539469941,39.697212878372504,619.250060364895,1.700011498390772
42.20060119931936,0.0076373968123218915,68.81373947798114,38.38695164797332,403.40064003878797,1.284946937428037
42.688605913365244,0.0039345533842712575,107.5447368659977,43.36966938520248,352.9114488198975,1.15296795819105
42.928672748500716,0.0076373968123218915,13.621329063831677,7.012771804498287,37.77352103364683,0.5716857361989722
43.05067392701219,0.0039345533842712575,71.10440132671079,28.092750115076658,151.57353470348608,0.9374991864911314
43.16086853986126,0.0076373968123218915,19.591304648355607,10.26953333598951,29.909298890415812,0.6856133938129741
43.22383689006073,0.0076373968123218915,41.18786979205018,22.399509732428914,155.92061318350898,0.9941050493557747
43.341902546684736,0.009455330538147795,7.79831820301311,4.366469645024638,13.169836755325377,0.48129768212413865
43.77087443241862,0.06584314920564492,28.28286695857173,46.53393234872812,1563.796643867463,2.41875538315579
45.03417695829547,0.011257546597246204,11.26782257835785,7.038434195835749,33.53349336912652,0.6312724161883615
45.57334345687842,0.009455330538147795,61.82367646141412,38.35433063513964,389.3810164778697,1.3551604172030984
46.01805743016217,0.03902873007330467,30.846237271828574,38.782346298611756,731.499102116868,1.9447699887692536
46.46277140344593,0.014825019353414667,32.6983682676454,24.862555757086852,234.74759833936696,1.2340581121731249
47.04916416467848,0.013046795975195542,10.218705525596784,6.861251090031196,59.37591803575924,0.6471795920598662
47.230198171501954,0.0039345533842712575,12.49515182061428,4.529400125727638,6.052434849567362,0.3930007924782616
47.26955339037662,0.0039345533842712575,9.707019168393751,3.4749967573649383,5.41636829613708,0.34639020360530004
47.36794143756329,0.0076373968123218915,7.058760804318049,3.517708974330665,19.64241177986696,0.4115398044628236
47.426974265875295,0.0076373968123218915,14.165567336721749,7.30712990493476,43.911429616717214,0.5829946919157967
47.517491269287035,0.0039345533842712575,21.973728552197265,8.191141453567946,26.44135484733124,0.5211641516754765
47.65917005723584,0.021852124523225366,11.0146910194996,9.719293121488459,132.74437388086517,0.8695767694647092
48.23375625280599,0.08725436399811363,12.538699459151148,22.956018326727772,827.433446979463,1.8539361011528723
49.05234480539909,0.0039345533842712575,26.42351215328589,9.940253635683659,39.02950277162017,0.5715022291887499
49.768609788918056,0.0076373968123218915,22.39129422788146,11.815163866330392,82.87090452884149,0.7329717095236055
50.20938824031434,0.0076373968123218915,111.30391653579713,63.585979054376274,676.5574012728903,1.634191086556917
50.390422247137806,0.020106408736806934,4.931568246404038,4.0037756232435795,37.314308065979276,0.5581291604556995
50.843007264196494,0.06584314920564492,4.698918192443628,7.073569841175118,116.69166426471202,0.985891621111987
51.52778807261572,0.030495716823876452,4.6498187944828695,4.679328442904054,26.233656571406755,0.6674402200227196
51.91346921758747,0.020106408736806934,3.245551269842128,2.5809211558196057,8.38705495087197,0.4527791573037768
52.17714918404774,0.060860435761878065,4.087436643766775,5.864560504673282,138.46624349312333,0.884031992617176
52.43689362862056,0.0076373968123218915,8.329299189962864,4.185041025811492,3.8192882011062466,0.44704562116590457
52.661218376206165,0.014825019353414667,6.19041162473962,4.334536173011455,43.42421225908038,0.5369481307170778
52.751735379617905,0.009455330538147795,5.5658169070013646,3.064816408523519,15.483295657446433,0.40660971596389245
52.83044581736724,0.0076373968123218915,9.33483324609892,4.716818738862917,18.905966538441135,0.4732611953183524
53.05083504306538,0.03902873007330467,5.511551163951581,6.363045078398107,114.20645989885088,0.8220610438601974
54.68407662636411,0.045793810486012984,4.115747911647598,5.091365982261212,42.31332551070955,0.76948952262677
55.1956944717348,0.060860435761878065,4.362114916110717,6.2788543699834545,84.18549037452613,0.9132528083613132
55.93950810846602,0.016593658612147053,7.081266922715216,5.294221810897232,39.77715997579071,0.6075772367023977
56.43931938817431,0.0039345533842712575,6.233452661327413,2.183085773790298,2.1241053666890366,0.27757924507537973
56.54557847913592,0.013046795975195542,3.9066580470890835,2.5011048294537868,2.596941478223016,0.4001562193375057
56.84074262069593,0.060860435761878065,1.3853925821903017,1.8840257938237321,26.20228673874226,0.5146700474795932
57.56487864798982,0.0039345533842712575,11.654348444447516,4.210065568402769,13.136426949720772,0.37954795583601975
