frequency,power
0.003935521887469416,0.006780748191047663
0.007871043774938831,0.002680547759692126
0.011806565662408248,0.01453000791343582
0.015742087549877663,0.006176428851080972
0.01967760943734708,0.034229293648227584
0.02361313132481649,0.013826005349207178
0.02754865321228591,0.01060273738836163
0.031484175099755325,0.004788522682771104
0.03541969698722474,0.007371822089633455
0.03935521887469416,0.005180528842017481
0.04329074076216357,0.0069068162685396225
0.04722626264963298,0.00021629245457609577
0.051161784537102406,0.002870774183782549
0.05509730642457182,0.004888495929652141
0.059032828312041236,0.02785268064727894
0.06296835019951065,0.0036287830050332906
0.06690387208698008,0.005595642636402891
0.07083939397444948,0.0009087871447157643
0.0747749158619189,0.007575784842938312
0.07871043774938831,0.0037208968430190743
0.08264595963685772,0.012021331398758248
0.08658148152432714,0.007409073933660392
0.09051700341179657,0.003932205045565419
0.09445252529926597,0.005709651001051318
0.0983880471867354,0.015642711005020037
0.1023235690742048,0.007229882586769593
0.10625909096167424,0.005149961412917612
0.11019461284914364,0.005621757420333187
0.11413013473661306,0.018093563770340375
0.11806565662408247,0.03492032462348554
0.12200117851155187,0.041952894718399504
0.1259367003990213,0.04093405830468835
0.12987222228649073,0.016787184565098725
0.13380774417396016,0.008837412506284587
0.13774326606142956,0.005257372077279845
0.14167878794889902,0.008633245945210042
0.1456143098363684,0.005373226547978183
0.14954983172383782,0.012246557089687157
0.15348535361130722,0.03765772442785754
0.15742087549877665,0.02743287855802469
0.16135639738624605,0.03847033786901277
0.16529191927371548,0.11063279224484016
0.16922744116118488,0.12052043531251848
0.1731629630486543,0.04036552527861653
0.1770984849361237,0.022283326133332528
0.18103400682359316,0.09842341668935227
0.18496952871106254,0.03004869397130418
0.188905050598532,0.09277515806060457
0.1928405724860014,0.1110547149860224
0.1967760943734708,0.045923943616187714
0.20071161626094025,0.007190885504798222
0.2046471381484096,0.08301625262836762
0.20858266003587905,0.11575808473457971
0.21251818192334845,0.15305469963262183
0.21645370381081788,0.2938681723112517
0.22038922569828728,0.4257327892089385
0.2243247475857567,0.243215474046417
0.2282602694732261,0.7745037372257997
0.23219579136069554,0.5921669196846475
0.2361313132481649,0.018194835764983045
0.2400668351356344,0.02859830483922115
0.24400235702310374,0.24340265761923377
0.2479378789105732,0.5636371426483738
0.2518734007980426,0.1238912309181532
0.25580892268551203,0.5414161265891527
0.25974444457298146,0.04180916302259149
0.2636799664604509,0.37306711656274016
0.26761548834792026,0.467114953849576
0.2715510102353897,0.4216759611749482
0.2754865321228591,0.4462930100857313
0.2794220540103285,0.2384692313758382
0.2833575758977979,0.40845635318001045
0.2872930977852673,0.7125620848610389
0.2912286196727368,0.36281901630229907
0.2951641415602062,0.13653657929657698
0.2990996634476756,0.48792143794803444
0.303035185335145,0.7106066888907006
0.30697070722261444,0.2170831826007762
0.31090622911008386,0.5082355780275005
0.31484175099755324,0.5677196079243721
0.3187772728850227,0.38724329781872446
0.3227127947724921,0.3024642204159276
0.3266483166599615,0.007620181236337806
0.3305838385474309,0.01750261601938678
0.3345193604349003,0.4210899958304549
0.3384548823223697,1.8899446629589447
0.3423904042098392,1.994366180381252
0.3463259260973086,0.7499024649189797
0.350261447984778,0.33355504837192235
0.3541969698722474,0.6593651078199569
0.35813249175971684,0.08656205090756659
0.3620680136471863,0.9955926947030022
0.3660035355346557,2.2173647335820093
0.3699390574221251,0.7979114110431146
0.3738745793095945,1.2886135333688014
0.3778101011970639,1.2167538868961412
0.38174562308453336,0.21921103871015532
0.3856811449720027,0.16322312907665298
0.38961666685947216,0.7832084389620372
0.3935521887469416,2.3789836921942302
0.39748771063441096,0.4223415838211841
0.4014232325218804,1.5367705865860546
0.4053587544093498,4.075515784461383
0.4092942762968193,1.4766040501259976
0.4132297981842887,0.02834230451696314
0.4171653200717581,0.3069414019908276
0.4211008419592275,0.28696687868458076
0.4250363638466969,2.186971843177166
0.4289718857341664,3.517346266585208
0.4329074076216357,1.0767913316721254
0.4368429295091051,0.25275964293957565
0.44077845139657457,0.5300944041955614
0.44471397328404405,0.38248014864026886
0.4486494951715134,0.6490077710323787
0.4525850170589828,0.5715926537593522
0.4565205389464522,2.62235382448089
0.4604560608339217,3.260916831033063
0.4643915827213911,3.6020129507233967
0.4683271046088605,0.4709056654342135
0.4722626264963299,1.790373490237113
0.4761981483837993,2.127197670335311
0.4801336702712688,2.335702257033737
0.4840691921587381,3.50445383234808
0.4880047140462075,0.19358530199682658
0.49194023593367703,0.4019080929022552
0.4958757578211464,0.6214990221822767
0.4998112797086158,1.3171513656560643
0.5037468015960852,1.0728787233700325
0.5076823234835546,4.166568701378372
0.5116178453710241,1.8093444478274667
0.5155533672584934,0.06675433701016009
0.5194888891459628,1.7378625278402162
0.5234244110334323,1.8773070573597832
0.5273599329209017,1.791332958707745
0.531295454808371,11.24119982365256
0.5352309766958405,5.191476096723386
0.5391664985833099,1.061226290642011
0.5431020204707793,6.860829623661254
0.5470375423582488,1.5889930221842046
0.5509730642457181,0.40683905833943895
