frequency,amplitude,linewidth,frequency_sd,amplitude_sd,linewidth_sd,convergence,height,AIC,l,n
36.20812314021244,0.36105445620968074,0.006908860000604706,0.008556301717817147,0.1118828787889104,0.006219517369544256,0,6.006052913143248,6.698609115010186,,
36.555798684847296,0.6397157126788093,0.011253026250662324,0.006802246424578291,0.1305565104526647,0.0057594982443519935,0,11.575901728993092,44.01264050811551,,
36.908114964299315,1.0375081405267645,0.003908451488924081,0.003052283713072524,0.2574725025531027,0.002080605423478318,0,87.66544210108454,194.6615397902442,,
37.19386912006365,1.0230079973410326,0.020144322722356053,0.008047963208677846,0.14787981130489208,0.007379624722311193,0,16.536953853168075,132.19531259189716,,
37.5039042110756,0.9660946305172423,0.005581210899512689,0.0033976899563872556,0.23631550855744646,0.0035173918111616794,0,53.23055941176987,141.0664830571859,,
37.8460901568583,0.4811347627265406,0.005201200710024386,0.004275942030178275,0.14624125047173775,0.00410156795451975,0,14.167068281870502,20.839263818797917,,
38.250295204789126,0.5376871234619927,0.0026310569590448727,0.002643299008997933,0.25971107358514,0.00315779094707591,0,34.97672556121896,18.094438463414917,2.0,7.0
38.63832787672593,1.762495181653805,0.054818849536602,0.012753618773960569,0.15807789972892777,0.014554699240723305,0,18.037489328133674,355.0348260898263,2.0,7.0
39.31345743607171,1.893031340124182,0.08029018625188036,0.016186936890612125,0.14581134453009068,0.018602864400220926,0,14.207029097162213,403.6253397372584,0.0,8.0
40.972150000402024,0.5928096926686303,0.01511824636067374,0.011146002858330941,0.12882742947731185,0.00835286236374032,0,7.399106884095898,17.119597416623947,,
41.435094130396465,1.0972446759295118,0.010890451758793135,0.005845554846567737,0.21880868513737878,0.006105676671520069,0,35.18934605817101,63.677985982731116,,
41.88784487774456,2.1473782885459642,0.2488652969816221,0.04253186960362949,0.13660548265661074,0.049153036133937,0,5.897974658774394,310.39937806994385,,
43.09091680862704,2.1710064830107285,0.2683117351941089,0.045613508584791594,0.14392437360936125,0.05519885230414426,0,5.591556274546855,271.81109716258106,2.0,8.0
43.77632917006203,2.1102633927072363,0.05245334779972859,0.01242351483327111,0.19081517926787223,0.013121804129917185,0,27.02403817379221,351.23986837580196,0.0,9.0
44.55256792560288,0.39792217659728335,0.003729935732919293,0.004091298957722774,0.165920081017644,0.004935306246697411,0,13.512791176300613,8.106621337596152,,
45.03574234547804,0.452067523463802,0.005063199838035264,0.004316656873907231,0.14538923154127378,0.0043954303023616016,0,12.847886028622144,15.771023579829489,,
45.57245995730808,1.2060457603864703,0.009713320925321114,0.0045230501276603535,0.22822366903713306,0.004726934181788795,0,47.66613756508094,205.9917896475181,,
46.02138253086898,1.570541709677972,0.023289398171650683,0.007378570935135968,0.1970332275945688,0.00755985855893936,0,33.71248845203051,353.107454616571,,
46.462197940271295,1.0055330727632057,0.008587049259099618,0.004483452299387993,0.20575654265978272,0.0046150872192277,0,37.47994043346521,130.75020223942738,,
47.05174872525799,0.5012810129780495,0.007573927350649824,0.006165222457229746,0.13905391431985337,0.005530509651194501,0,10.560670743563564,12.743745450652568,,
47.532583244029254,1.5184355433401793,0.15832076579974327,0.034198199194584986,0.11972708895249817,0.03630083637541258,0,4.635589469632768,160.45624685727853,2.0,9.0
48.219544688420164,1.7361914832021694,0.09000009441111076,0.019146263792505017,0.13420546550453735,0.019622478585030096,0,10.66110953061732,292.26026815133264,0.0,10.0
49.05223074359962,0.2923334998072874,0.001967760943734298,0.0017784719358268685,0.13461651399345992,0.0022488239102639407,0,13.824039396727356,20.886723627067113,,
49.76763181263048,0.5791434783910471,0.006036565560864956,0.0044398293605223405,0.14824453304199353,0.003784322197710419,0,17.686119130822547,40.231591201116316,,
50.207044058750704,1.378720970416212,0.00421403032273242,0.002711795838412343,0.3873763442667075,0.0027931428986660805,0,143.58373077949403,285.9717263411785,,
50.36455841356253,0.6789844753391364,0.0353854007659569,0.019824105403459042,0.11779958509116498,0.016835155674018,0,4.147111361506491,25.354259696143345,,
50.8269399087431,0.8791009895648507,0.0727051248081499,0.026850340329504813,0.10666393443098719,0.0250247781513007,0,3.3834724208759215,53.25603156143552,,
51.52975080020239,0.5092368268872883,0.02787799142353651,0.016351849153689164,0.11067558823902536,0.017850224495692454,0,2.960930774352017,11.091237432961861,,
52.17987253452601,0.996251452557239,0.0951856794679746,0.02872466907458124,0.11589285420759592,0.03356016814323448,0,3.319070277121747,61.33829005092048,2.0,10.0
52.73093323039243,0.9971069930496075,0.11608511037149231,0.03680906730171644,0.12974842114571283,0.04658081541850893,0,2.7261963557253157,49.45932730750792,0.0,11.0
53.04503157204444,0.7529454718359389,0.04261811838607555,0.02229205399987076,0.12754004487898096,0.021992155728767962,0,4.234312508712644,27.9379813313426,,
54.68458059897345,0.633586853574954,0.04299318359216849,0.020438256167436088,0.10425095826399108,0.020061770030644657,0,2.972096024831424,24.447984108690434,,
55.19464647918909,0.7237405474668678,0.035249951268930074,0.013680188567591246,0.11190671931757552,0.017888316089492814,0,4.729959428424815,43.15039862911726,,
55.92827198689056,0.5286456649536335,0.027343447376930462,0.020589692226834745,0.11668478502890191,0.0215523240563277,0,3.253315703966253,14.84006196979135,,
56.826969077986845,0.9445175000870962,0.268569922624664,0.09443843650572836,0.13006204114401787,0.09883636615417013,0,1.0573353961161143,30.22733571894787,2.0,11.0
