frequency,power
0.05055135439862329,567.390843106479
0.10110270879724657,35.129763083307644
0.15165406319586985,4159.036039280997
0.20220541759449315,1293.2899402113594
0.2527567719931164,2456.187280022719
0.3033081263917397,65449.92925794449
0.353859480790363,237201.23124443376
0.4044108351889863,829.2907694182312
0.4549621895876096,106226.2924435263
0.5055135439862328,204874.6419468716
0.5560648983848561,159979.01279452167
0.6066162527834794,237976.68475770447
0.6571676071821027,33665.64324697738
0.707718961580726,394816.6189795369
0.7582703159793492,34613.907149458115
0.8088216703779726,46108.75839584047
0.8593730247765958,71733.5034199051
0.9099243791752191,51112.28161221283
0.9604757335738424,595.7865478368343
1.0110270879724657,821.1453366516079
1.061578442371089,30281.357937423207
1.1121297967697124,33244.916098076115
1.1626811511683357,101103.63993145608
1.213232505566959,64296.07160253649
1.2637838599655822,60841.572078955134
1.3143352143642055,8684.770924743498
1.3648865687628289,678.4138040307549
1.415437923161452,13981.055464644547
1.4659892775600754,19599.93090508849
1.5165406319586987,11334.08353018104
1.567091986357322,23212.040988634104
1.6176433407559452,81362.92139917068
1.6681946951545685,10021.017213158408
1.7187460495531919,108253.90806960472
1.769297403951815,162593.64968348015
1.8198487583504384,58769.75882128722
1.8704001127490617,111632.38733708716
1.920951467147685,7288.801975376496
1.9715028215463082,65534.28128876745
2.0220541759449313,145723.9613382079
2.0726055303435547,164981.5135364067
2.123156884742178,1475.239474355623
2.1737082391408014,6221.308251326216
2.2242595935394247,29717.464021861586
2.274810947938048,29167.390072654747
2.3253623023366714,72861.33907137525
2.3759136567352948,652.2447898948407
2.4264650111339177,45820.602991904605
2.477016365532541,36951.90922737608
2.5275677199311644,11642.911443170684
2.5781190743297877,21688.944602632244
2.628670428728411,102423.83378352172
2.6792217831270344,100199.89188071842
2.7297731375256578,73310.75843859965
2.7803244919242807,59066.50723296591
2.830875846322904,35362.15763525588
2.8814272007215274,32339.173062931823
2.9319785551201507,1423.43086681398
2.982529909518774,40525.609935415036
3.0330812639173974,57903.85545238998
3.0836326183160208,104076.75806758054
3.1341839727146437,137477.7515851483
3.184735327113267,34836.76878568443
3.2352866815118904,8500.533765320848
3.2858380359105137,23956.7258281728
3.336389390309137,2391.5375321058023
3.3869407447077604,67446.89818218007
3.4374920991063838,183004.32851591794
3.4880434535050067,2783.624496327701
3.53859480790363,15453.42951677201
3.5891461623022534,36510.26046592333
3.6396975167008767,114609.03752798722
3.6902488710995,26269.50655519119
3.7408002254981234,10442.845165339635
3.7913515798967468,80384.95476858158
3.8419029342953697,23825.001103042294
3.892454288693993,14386.682044848816
3.9430056430926164,48347.0680746903
3.9935569974912397,10532.597128472216
4.044108351889863,9897.072169811097
4.0946597062884855,5176.91262198213
4.145211060687109,4467.6093158854055
4.195762415085732,81043.75894528722
4.246313769484356,166663.20529937607
4.296865123882979,57997.39593882177
4.347416478281603,52547.96384591498
4.397967832680226,7976.899020147702
4.4485191870788485,19269.22672155346
